GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,MAX_SEVERITY_LABEL,N_FLASHFLOOD,N_FLOOD,N_ATRISK_RECORDS,N_TOTAL_RECORDS,FRAC_ATRISK,N_ISSUES_FLAGGED,ISSUES_FLAGGED,TARGET_MONTHS
170305,Kho Sai,Khai Bang Rachan District,Singburi,Central,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-09, 2024-10, 2025-10, 2026-10"
180506,Dong Khon,Sankhaburi District,Chainat,Central,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-09, 2024-10, 2025-10, 2026-10"
180507,Don Kam,Sankhaburi District,Chainat,Central,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-09, 2024-10, 2025-10, 2026-10"
200606,Mon Nang,Phanat Nikhom District,Chonburi,east,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202412, 202501, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605","2024-09, 2024-10, 2025-05, 2025-10, 2026-09, 2026-10"
200617,Na Wang Hin,Phanat Nikhom District,Chonburi,east,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202412, 202501, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605","2024-09, 2024-10, 2025-05, 2025-10, 2026-09, 2026-10"
200618,Ban Chang,Phanat Nikhom District,Chonburi,east,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202412, 202501, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605","2024-09, 2024-10, 2025-05, 2025-10, 2026-09, 2026-10"
250103,Wat Bot,Mueang Prachin Buri District,Prachinburi,east,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09"
250801,Si Mahapho,Si Maha Phot District,Prachinburi,east,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2026-08, 2026-09"
260111,Hin Tang,Mueang Nakhon Nayok District,Nakhon Nayok,east,flood / inundation,0,19,19,180,0.106,14,"202404, 202405, 202406, 202407, 202408, 202409, 202503, 202504, 202507, 202508, 202602, 202604, 202605, 202606","2024-08, 2024-09, 2025-07, 2025-08, 2025-09, 2026-07, 2026-08"
260408,Bang Luk Suea,Ongkharak District,Nakhon Nayok,east,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-09, 2024-10, 2025-10, 2026-10"
270602,Mueang Phai,Aranyaprathet District,Srakaeo,east,flood / inundation,0,19,19,180,0.106,12,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202506, 202509, 202510, 202604, 202605","2024-08, 2024-09, 2024-10, 2025-10, 2026-09, 2026-10"
270606,Pa Rai,Aranyaprathet District,Srakaeo,east,flood / inundation,0,19,19,180,0.106,11,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202509, 202510","2024-08, 2024-09, 2024-10, 2025-09, 2025-10"
300907,Banlang,Non Thai District,Nakhon Ratchasima,Northeast,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-09, 2025-10, 2026-09"
301502,Samrit,Phimai District,Nakhon Ratchasima,Northeast,flood / inundation,0,19,19,180,0.106,15,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-09, 2024-10, 2025-05, 2025-06, 2025-10, 2026-10"
301503,Bot,Phimai District,Nakhon Ratchasima,Northeast,flood / inundation,0,19,19,180,0.106,16,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-10, 2025-05, 2025-06, 2025-07, 2025-10, 2026-10"
302603,Bueng Prue,Thepharak District,Nakhon Ratchasima,Northeast,flood / inundation,0,19,19,180,0.106,14,"202403, 202404, 202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-08, 2025-09, 2025-10, 2026-08, 2026-09"
311101,Satuek,Satuek District,Burirum,Northeast,flood / inundation,0,19,19,180,0.106,19,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202605, 202606","2024-10, 2025-05, 2025-10, 2026-05, 2026-10"
311102,Nikhom,Satuek District,Burirum,Northeast,flood / inundation,0,19,19,180,0.106,19,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202605, 202606","2024-10, 2025-05, 2025-10, 2026-05, 2026-10"
311112,Sakae,Satuek District,Burirum,Northeast,flood / inundation,0,19,19,180,0.106,19,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202605, 202606","2024-10, 2025-05, 2025-10, 2026-05, 2026-10"
312201,Khaen Dong,Khaen Dong District,Burirum,Northeast,flood / inundation,0,19,19,180,0.106,19,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202605, 202606","2024-10, 2025-05, 2025-10, 2026-05, 2026-10"
312202,Dong Phlong,Khaen Dong District,Burirum,Northeast,flood / inundation,0,19,19,180,0.106,19,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202605, 202606","2024-10, 2025-05, 2025-10, 2026-05, 2026-10"
312203,Sa Bua,Khaen Dong District,Burirum,Northeast,flood / inundation,0,19,19,180,0.106,19,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202605, 202606","2024-10, 2025-05, 2025-10, 2026-05, 2026-10"
312204,Hua Fai,Khaen Dong District,Burirum,Northeast,flood / inundation,0,19,19,180,0.106,19,"202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202605, 202606","2024-10, 2025-05, 2025-10, 2026-05, 2026-10"
321207,Muen Si,Samrong Thap District,Surin,Northeast,flood / inundation,0,19,19,180,0.106,15,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-10, 2025-10, 2026-07, 2026-08, 2026-09, 2026-10"
330127,Nong Phai,Mueang Si Sa Ket District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,16,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202512, 202603, 202605, 202606","2024-10, 2025-10, 2026-05, 2026-07, 2026-09, 2026-10"
330309,Mueang Noi,Kanthararom District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,16,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-07, 2024-10, 2025-10, 2026-09, 2026-10"
330420,Khanun,Kantharalak District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,11,"202404, 202405, 202406, 202407, 202501, 202502, 202504, 202512, 202604, 202605, 202606","2024-08, 2024-09, 2025-05, 2026-05, 2026-07, 2026-08, 2026-09, 2026-10"
330425,Phu Pha Mok,Kantharalak District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,11,"202404, 202405, 202406, 202407, 202501, 202502, 202504, 202512, 202604, 202605, 202606","2024-08, 2024-09, 2025-05, 2025-07, 2026-05, 2026-07, 2026-08, 2026-09"
330803,Phran,Khun Han District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,11,"202404, 202405, 202406, 202407, 202410, 202501, 202510, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2025-05, 2025-10, 2026-05, 2026-07, 2026-08, 2026-09, 2026-10"
330808,Non Sung,Khun Han District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,11,"202404, 202405, 202406, 202407, 202410, 202501, 202510, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2025-05, 2025-10, 2026-05, 2026-07, 2026-08, 2026-09, 2026-10"
331003,Kan Lueang,Uthumphon Phisai District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,17,"202404, 202405, 202406, 202407, 202408, 202409, 202501, 202504, 202505, 202506, 202507, 202508, 202509, 202512, 202604, 202605, 202606","2024-09, 2025-05, 2025-09, 2026-05, 2026-07, 2026-09"
331701,Khok Tan,Phu Sing District,Sisaket,Northeast,flood / inundation,0,19,19,180,0.106,13,"202404, 202405, 202406, 202407, 202410, 202501, 202502, 202504, 202510, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2025-05, 2025-10, 2026-05, 2026-07, 2026-09, 2026-10"
340401,Khueang Nai,Khueang Nai District,Ubon Ratchathani,Northeast,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-07, 2024-08, 2024-10, 2025-10, 2026-07, 2026-10"
340903,Yang,Nam Yuen District,Ubon Ratchathani,Northeast,flood / inundation,0,19,19,180,0.106,10,"202403, 202404, 202405, 202406, 202407, 202501, 202506, 202604, 202605, 202606","2024-08, 2024-09, 2025-06, 2026-07, 2026-08, 2026-09"
341521,Non Phueng,Warin Chamrap District,Ubon Ratchathani,Northeast,flood / inundation,0,19,19,180,0.106,16,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-07, 2024-09, 2025-09, 2026-09"
360613,Som Poi,Chatturat District,Chaiyaphum,Northeast,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-08, 2024-09, 2025-09, 2025-10, 2026-09"
360905,Pong Nok,Thep Sathit District,Chaiyaphum,Northeast,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-08, 2024-09, 2025-09, 2025-10, 2026-09"
400304,Nong Waeng,Phra Yuen District,Khon Kaen,Northeast,flood / inundation,0,19,19,180,0.106,16,"202403, 202405, 202406, 202407, 202408, 202409, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-07, 2024-09, 2024-10, 2025-07, 2025-10, 2026-10"
411107,Ban Chai,Ban Dung District,Udon Thani,Northeast,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-09, 2025-07, 2025-08, 2025-09, 2026-07, 2026-09"
430203,Kong Nang,Tha Bo District,Nong Khai,Northeast,flood / inundation,0,19,19,180,0.106,13,"202404, 202405, 202406, 202407, 202408, 202410, 202504, 202505, 202506, 202507, 202508, 202509, 202510","2024-08, 2024-09, 2024-10, 2025-08, 2025-09, 2025-10"
430504,Chum Chang,Phon Phisai District,Nong Khai,Northeast,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-09, 2025-07, 2025-08, 2025-09, 2026-08, 2026-09"
450601,Phanom Phrai,Phanom Phrai District,Roi Et,Northeast,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-08, 2024-09, 2025-09, 2026-08, 2026-09"
451001,Klang,Selaphum District,Roi Et,Northeast,flood / inundation,0,19,19,180,0.106,14,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-08, 2024-10, 2025-10, 2026-08, 2026-10"
451005,Na Mueang,Selaphum District,Roi Et,Northeast,flood / inundation,0,19,19,180,0.106,14,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-08, 2024-10, 2025-10, 2026-08, 2026-10"
451406,Nong Kham,At Samat District,Roi Et,Northeast,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-09, 2025-07, 2025-09, 2026-07, 2026-08, 2026-09"
451802,Phlapphla,Chiang Khwan District,Roi Et,Northeast,flood / inundation,0,19,19,180,0.106,14,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-08, 2024-10, 2025-10, 2026-08, 2026-10"
461204,Nong Suang,Nong Kung Si District,Kalasin,Northeast,flood / inundation,0,19,19,180,0.106,16,"202402, 202403, 202404, 202405, 202406, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202512, 202602, 202604, 202605","2024-07, 2025-05, 2025-07, 2026-05, 2026-07"
461206,Nong Yai,Nong Kung Si District,Kalasin,Northeast,flood / inundation,0,19,19,180,0.106,15,"202402, 202403, 202405, 202406, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202512, 202602, 202604, 202605","2024-07, 2024-09, 2025-05, 2025-07, 2026-05, 2026-07"
461801,Khong Chai Phatthana,Khong Chai District,Kalasin,Northeast,flood / inundation,0,19,19,180,0.106,14,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-08, 2024-10, 2025-07, 2025-10, 2026-08, 2026-10"
480305,Phanom,Tha Uthen District,Nakhon Phanom,Northeast,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-09, 2025-09, 2026-07, 2026-08, 2026-09"
500709,Mae Sa,Mae Rim District,Chiang Mai,North,flood / inundation,0,19,19,180,0.106,12,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202501, 202502, 202503, 202504, 202505","2024-08, 2024-09, 2024-10, 2025-05"
500711,Mueang Kaeo,Mae Rim District,Chiang Mai,North,flood / inundation,0,19,19,180,0.106,8,"202402, 202403, 202404, 202405, 202406, 202407, 202408, 202409","2024-07, 2024-08, 2024-09, 2024-10"
501502,Nong Kaeo,Hang Dong District,Chiang Mai,North,flood / inundation,0,19,19,180,0.106,12,"202403, 202404, 202405, 202406, 202407, 202408, 202501, 202502, 202503, 202504, 202505, 202606","2024-08, 2024-09, 2024-10, 2025-05, 2026-06"
501507,Ban Waen,Hang Dong District,Chiang Mai,North,flood / inundation,0,19,19,180,0.106,12,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202501, 202502, 202503, 202504, 202505","2024-08, 2024-09, 2024-10, 2025-05"
520903,Mae Pu,Mae Phrik District,Lampang,North,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202501, 202503, 202504, 202506, 202507, 202508, 202509, 202510, 202606","2024-09, 2024-10, 2025-06, 2025-09, 2025-10, 2026-06"
540402,Nam Cham,Sung Men District,Phrae,North,flood / inundation,0,19,19,180,0.106,12,"202403, 202404, 202405, 202406, 202407, 202408, 202410, 202601, 202602, 202603, 202604, 202605","2024-08, 2024-09, 2024-10, 2026-05"
540608,Thung Nao,Song District,Phrae,North,flood / inundation,0,19,19,180,0.106,12,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202507, 202508, 202509, 202510","2024-08, 2024-09, 2024-10, 2025-08, 2025-10"
551401,Muang Tuet,Phu Phiang District,Nan,North,flood / inundation,0,19,19,180,0.106,13,"202402, 202403, 202404, 202405, 202406, 202407, 202408, 202507, 202508, 202603, 202604, 202605, 202606","2024-07, 2024-08, 2025-08, 2026-06, 2026-08"
570118,Tha Sai,Mueang Chiang Rai District,Chiangrai,North,flood / inundation,0,19,19,180,0.106,17,"202403, 202404, 202405, 202406, 202407, 202408, 202501, 202502, 202503, 202504, 202506, 202508, 202601, 202602, 202603, 202604, 202605","2024-07, 2024-08, 2025-05, 2025-06, 2025-08, 2026-05"
570412,Si Don Chai,Thoeng District,Chiangrai,North,flood / inundation,0,19,19,180,0.106,14,"202402, 202403, 202404, 202405, 202406, 202407, 202409, 202501, 202504, 202508, 202601, 202602, 202603, 202604","2024-07, 2024-08, 2024-09, 2025-05, 2025-08, 2026-05"
570908,Ban Dai,Mae Sai District,Chiangrai,North,flood / inundation,0,19,19,180,0.106,13,"202403, 202404, 202406, 202407, 202409, 202507, 202508, 202601, 202602, 202603, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2025-08, 2026-05, 2026-06, 2026-07, 2026-08"
600114,Nong Krot,Mueang Nakhon Sawan District,Nakhon Sawan,North,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-10, 2026-10"
610104,Don Khwang,Mueang Uthai Thani District,Uthai Thani,Central,flood / inundation,0,19,19,180,0.106,18,"202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202606","2024-11, 2025-05, 2025-10, 2025-11, 2026-11"
610603,Huai Haeng,Ban Rai District,Uthai Thani,Central,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202412, 202501, 202502, 202503, 202504, 202505, 202507, 202509, 202510","2024-09, 2024-10, 2025-05, 2025-10"
620107,Lan Dokmai,Mueang Kamphaeng Phet District,Kampaeng Phet,North,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202409, 202412, 202501, 202502, 202503, 202504, 202505, 202507, 202508, 202509, 202510","2024-09, 2024-10, 2025-05, 2025-09, 2025-10"
620605,Wang Tabaek,Phran Kratai District,Kampaeng Phet,North,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510","2024-09, 2024-10, 2025-05, 2025-09, 2025-10"
650603,Wong Khong,Phrom Phiram District,Phitsanu Lok,North,flood / inundation,0,19,19,180,0.106,12,"202404, 202405, 202406, 202407, 202408, 202505, 202506, 202507, 202508, 202509, 202510, 202604","2024-09, 2024-10, 2025-10, 2025-11, 2026-05"
670504,Khok Prong,Wichian Buri District,Phetchabun,North,flood / inundation,0,19,19,180,0.106,16,"202404, 202405, 202406, 202407, 202408, 202409, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202604, 202605, 202606","2024-09, 2025-08, 2025-09, 2026-09"
700512,Nong Pla Mo,Ban Pong District,Ratchaburi,Central,flood / inundation,0,19,19,180,0.106,13,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-10, 2025-11"
720204,Khao Din,Doem Bang Nang Buat District,Suphan Buri,Central,flood / inundation,0,19,19,180,0.106,15,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-09, 2024-10, 2025-10, 2026-10"
730303,Wat Khae,Nakhon Chai Si District,Nakhon Prathom,Central,flood / inundation,0,19,19,180,0.106,12,"202405, 202406, 202407, 202409, 202410, 202411, 202505, 202506, 202507, 202508, 202509, 202510","2024-09, 2024-10, 2024-11, 2025-10, 2025-11"
730316,Wat Samrong,Nakhon Chai Si District,Nakhon Prathom,Central,flood / inundation,0,19,19,180,0.106,17,"202406, 202407, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512","2024-09, 2024-11, 2025-05, 2025-10, 2025-11, 2026-05"
730323,Ngio Rai,Nakhon Chai Si District,Nakhon Prathom,Central,flood / inundation,0,19,19,180,0.106,17,"202406, 202407, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202512","2024-09, 2024-11, 2025-05, 2025-10, 2025-11, 2026-05"
730401,Sam Ngam,Don Tum District,Nakhon Prathom,Central,flood / inundation,0,19,19,180,0.106,12,"202405, 202406, 202407, 202408, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605","2024-10, 2024-11, 2025-10, 2025-11, 2026-10"
800405,Mai Riang,Chawang District,Nakhon Si Thammarat,southeast,flood / inundation,0,19,19,180,0.106,14,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202506, 202507, 202508, 202509, 202510, 202511, 202606","2024-10, 2024-11, 2025-11, 2026-11"
801002,Thung Song,Na Bon District,Nakhon Si Thammarat,southeast,flood / inundation,0,19,19,180,0.106,8,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412","2024-09, 2024-10, 2024-11, 2024-12"
801212,Bang Phra,Pak Phanang District,Nakhon Si Thammarat,southeast,flood / inundation,0,19,19,180,0.106,11,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202506, 202512, 202601","2024-11, 2024-12, 2025-01, 2025-11, 2025-12, 2026-01"
801215,Ban Phoeng,Pak Phanang District,Nakhon Si Thammarat,southeast,flood / inundation,0,19,19,180,0.106,11,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202506, 202512, 202601","2024-11, 2024-12, 2025-01, 2025-11, 2025-12, 2026-01"
801216,Tha Phaya,Pak Phanang District,Nakhon Si Thammarat,southeast,flood / inundation,0,19,19,180,0.106,11,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202506, 202512, 202601","2024-11, 2024-12, 2025-01, 2025-11, 2025-12, 2026-01"
801701,Bang Khan,Bang Khan District,Nakhon Si Thammarat,southeast,flood / inundation,0,19,19,180,0.106,9,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501","2024-10, 2024-11, 2024-12, 2025-01"
801702,Ban Lamnao,Bang Khan District,Nakhon Si Thammarat,southeast,flood / inundation,0,19,19,180,0.106,9,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202501","2024-08, 2024-09, 2024-10, 2024-11, 2025-01"
810406,Phru Din Na,Khlong Thom District,Krabi,southwest,flood / inundation,0,19,19,180,0.106,9,"202403, 202404, 202405, 202406, 202407, 202410, 202502, 202503, 202504","2024-07, 2024-08, 2024-10, 2024-11, 2025-07"
810701,Lam Thap,Lam Thap District,Krabi,southwest,flood / inundation,0,19,19,180,0.106,9,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411","2024-07, 2024-08, 2024-09, 2024-10, 2024-12"
841105,Sawiat,Tha Chang District,Surat Thani,southeast,flood / inundation,0,19,19,180,0.106,14,"202407, 202408, 202409, 202410, 202411, 202412, 202501, 202507, 202508, 202509, 202510, 202511, 202512, 202606","2024-12, 2025-01, 2025-11, 2025-12, 2026-11"
901007,Padang Besar,Sadao District,Songkhla,southeast,flood / inundation,0,19,19,180,0.106,11,"202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202503, 202504, 202512","2024-08, 2024-11, 2024-12, 2025-08, 2025-12"
901604,Khlong La,Khlong Hoi Khong District,Songkhla,southeast,flood / inundation,0,19,19,180,0.106,13,"202407, 202408, 202409, 202410, 202411, 202412, 202507, 202508, 202509, 202510, 202511, 202512, 202606","2024-12, 2025-01, 2025-11, 2025-12, 2026-11"
920106,Na Bin La,Mueang Trang District,Trang,southwest,flood / inundation,0,19,19,180,0.106,12,"202406, 202407, 202410, 202411, 202412, 202505, 202506, 202507, 202508, 202509, 202510, 202512","2024-11, 2024-12, 2025-10, 2025-11, 2025-12"
920504,Mai Fat,Sikao District,Trang,southwest,flood / inundation,0,19,19,180,0.106,12,"202401, 202403, 202405, 202406, 202407, 202409, 202501, 202502, 202503, 202504, 202506, 202509","2024-06, 2024-07, 2024-09, 2025-06, 2025-07, 2025-10"
920601,Huai Yot,Huai Yot District,Trang,southwest,flood / inundation,0,19,19,180,0.106,12,"202403, 202404, 202405, 202406, 202407, 202410, 202411, 202412, 202502, 202503, 202504, 202512","2024-07, 2024-08, 2024-11, 2024-12, 2025-07, 2025-12"
941202,Muang Tia,Mae Lan District,Pattani,southeast,flood / inundation,0,19,19,180,0.106,12,"202407, 202408, 202409, 202410, 202411, 202412, 202501, 202508, 202509, 202510, 202511, 202512","2024-12, 2025-01, 2025-02, 2025-11, 2026-01"
960203,Phron,Tak Bai District,Narathiwat,southeast,flood / inundation,0,19,19,180,0.106,14,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202507, 202508, 202509, 202510, 202511, 202512","2024-11, 2024-12, 2025-02, 2025-11, 2025-12"
960206,Ko Sathon,Tak Bai District,Narathiwat,southeast,flood / inundation,0,19,19,180,0.106,14,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202507, 202508, 202509, 202510, 202511, 202512","2024-11, 2024-12, 2025-02, 2025-11, 2025-12"
960207,Na Nak,Tak Bai District,Narathiwat,southeast,flood / inundation,0,19,19,180,0.106,14,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202507, 202508, 202509, 202510, 202511, 202512","2024-11, 2024-12, 2025-02, 2025-11, 2025-12"
960208,Khosit,Tak Bai District,Narathiwat,southeast,flood / inundation,0,19,19,180,0.106,14,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202507, 202508, 202509, 202510, 202511, 202512","2024-11, 2024-12, 2025-02, 2025-11, 2025-12"
960306,Bare Tai,Bacho District,Narathiwat,southeast,flood / inundation,0,19,19,180,0.106,14,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202507, 202508, 202509, 202510, 202511, 202512","2024-11, 2024-12, 2025-02, 2025-12"
940409,Ban Klang,Panare District,Pattani,southeast,flood / inundation,1,18,19,180,0.106,13,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202507, 202508, 202509, 202510, 202511, 202512","2024-11, 2024-12, 2025-11, 2025-12"
110206,Khlong Suan,Bang Bo District,Samut Prakarn,Central,flood / inundation,0,18,18,180,0.1,13,"202403, 202404, 202405, 202406, 202407, 202409, 202506, 202507, 202508, 202509, 202510, 202511, 202604","2024-08, 2024-09, 2025-10, 2025-11, 2026-09"
140117,Khlong Suan Phlu,Phra Nakhon Si Ayutthaya District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,18,18,180,0.1,17,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2025-10, 2025-11, 2026-08, 2026-10"
140701,Bang Pahan,Bang Pahan District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,18,18,180,0.1,14,"202405, 202406, 202407, 202408, 202409, 202410, 202505, 202506, 202507, 202508, 202509, 202510, 202605, 202606","2024-09, 2024-10, 2025-10, 2026-10"
